nohup: 忽略输入
1456271075 2783.02 22.41
1456271076 2783.01 22.41
1456271077 2782.85 22.41
1456271078 2782.95 22.41
1456271079 2782.74 22.41
1456271080 2782.51 22.41
1456271081 2782.51 22.41
1456271082 2782.52 22.41
1456271083 2782.4 22.41
1456271084 2782.4 22.41
1456271084 2782.33 22.41
1456271085 2782.31 22.41
1456271086 2782.56 22.41
1456271087 2782.76 22.41
1456271088 2782.81 22.41
1456271089 2782.9 22.41
1456271090 2782.96 22.41
1456271091 2782.98 22.41
1456271092 2782.99 22.41
1456271093 2783.13 22.41
1456271093 2783.15 22.41
1456271094 2783.26 22.41
1456271095 2783.26 22.41
1456271096 2783.59 22.41
1456271097 2784.0 22.41
1456271098 2784.17 22.41
1456271099 2783.69 22.41
1456271100 2783.55 22.41
1456271101 2783.99 22.41
1456271103 2783.8 22.41
1456271104 2783.99 22.41
1456271105 2783.99 22.41
1456271106 2784.05 22.41
1456271106 2784.0 22.41
1456271107 2784.05 22.41
1456271108 2784.03 22.41
1456271109 2784.18 22.41
1456271110 2784.0 22.41
1456271111 2783.78 22.41
1456271112 2783.72 22.41
1456271113 2783.42 22.41
1456271114 2783.09 22.41
1456271115 2783.08 22.42
1456271115 2783.0 22.42
1456271116 2783.0 22.42
1456271117 2783.06 22.42
1456271118 2783.21 22.42
1456271119 2783.1 22.42
1456271120 2783.1 22.42
1456271121 2783.11 22.42
1456271122 2783.12 22.42
1456271123 2783.01 22.42
1456271124 2783.0 22.42
1456271125 2783.0 22.42
1456271125 2783.02 22.42
1456271126 2784.0 22.42
1456271127 2784.0 22.42
1456271128 2784.24 22.42
1456271129 2784.32 22.42
1456271130 2784.44 22.42
1456271131 2784.56 22.42
1456271132 2784.57 22.42
1456271133 2784.43 22.42
1456271134 2784.06 22.42
1456271135 2784.06 22.42
1456271136 2784.02 22.42
1456271137 2784.02 22.42
1456271138 2784.23 22.42
1456271139 2784.14 22.42
1456271139 2784.09 22.42
1456271140 2784.19 22.42
1456271141 2784.2 22.42
1456271142 2784.21 22.42
1456271143 2784.2 22.42
1456271144 2784.05 22.42
1456271145 2784.31 22.42
1456271146 2784.22 22.42
1456271147 2784.32 22.42
1456271148 2784.22 22.42
1456271148 2784.33 22.42
1456271149 2784.29 22.42
1456271150 2784.21 22.42
1456271151 2784.09 22.42
1456271152 2784.02 22.42
1456271153 2784.0 22.42
1456271154 2784.34 22.42
1456271155 2784.48 22.42
1456271156 2784.24 22.42
1456271157 2784.5 22.42
1456271157 2784.72 22.42
1456271158 2784.55 22.42
1456271159 2784.6 22.42
1456271160 2784.57 22.42
1456271161 2784.66 22.42
1456271162 2784.66 22.42
1456271163 2784.77 22.42
1456271164 2784.75 22.42
1456271165 2784.82 22.42
1456271165 2784.84 22.42
1456271166 2784.79 22.42
1456271167 2784.81 22.42
1456271168 2784.79 22.42
1456271169 2784.58 22.42
1456271170 2784.5 22.42
1456271171 2784.85 22.42
1456271172 2784.86 22.42
1456271173 2784.85 22.42
1456271174 2784.85 22.42
1456271174 2784.85 22.42
1456271175 2784.85 22.42
1456271176 2784.71 22.42
1456271177 2784.5 22.42
1456271178 2784.26 22.42
1456271179 2784.32 22.42
1456271180 2784.23 22.42
1456271181 2784.34 22.42
1456271182 2784.68 22.42
1456271183 2784.75 22.43
1456271184 2784.9 22.43
1456271184 2784.96 22.43
1456271185 2784.99 22.43
1456271186 2785.0 22.43
1456271187 2784.98 22.43
1456271188 2784.98 22.43
1456271189 2784.99 22.43
1456271190 2785.0 22.43
1456271191 2785.11 22.43
1456271192 2785.24 22.43
1456271193 2785.19 22.43
1456271194 2785.35 22.43
1456271195 2785.41 22.43
1456271195 2785.55 22.43
1456271196 2785.56 22.43
1456271197 2785.61 22.43
1456271198 2785.99 22.43
1456271199 2785.76 22.43
1456271200 2785.96 22.43
1456271201 2785.69 22.43
1456271202 2785.59 22.43
1456271203 2785.54 22.43
1456271204 2785.51 22.43
1456271204 2785.5 22.43
1456271205 2785.41 22.43
1456271206 2785.0 22.43
1456271207 2785.0 22.44
1456271208 2785.07 22.44
1456271209 2785.07 22.44
1456271210 2785.0 22.44
1456271211 2784.8 22.44
1456271212 2784.8 22.44
1456271212 2784.26 22.43
1456271213 2784.49 22.43
1456271214 2784.29 22.44
1456271215 2784.06 22.44
1456271216 2783.87 22.44
1456271217 2783.4 22.44
1456271218 2783.26 22.44
1456271219 2783.22 22.44
1456271220 2783.21 22.44
1456271221 2783.16 22.44
1456271222 2782.87 22.43
1456271223 2782.92 22.43
1456271224 2782.51 22.43
1456271225 2782.23 22.43
1456271226 2782.23 22.43
1456271226 2782.49 22.43
1456271227 2782.43 22.43
1456271228 2782.43 22.43
1456271229 2782.08 22.43
1456271230 2782.47 22.43
1456271231 2782.75 22.43
1456271232 2782.94 22.43
1456271233 2783.31 22.43
1456271234 2783.22 22.43
1456271235 2783.57 22.43
1456271235 2783.74 22.43
1456271236 2783.85 22.43
1456271237 2784.0 22.43
1456271238 2783.99 22.43
1456271239 2784.0 22.43
1456271240 2784.02 22.43
1456271241 2784.05 22.43
1456271242 2784.49 22.43
1456271243 2784.49 22.43
1456271244 2784.64 22.43
1456271244 2785.0 22.43
1456271245 2785.0 22.43
1456271246 2785.33 22.43
1456271247 2785.55 22.43
1456271248 2785.99 22.43
1456271249 2785.63 22.43
1456271250 2785.63 22.43
1456271251 2785.66 22.43
1456271252 2785.85 22.43
1456271253 2786.2 22.43
1456271253 2786.08 22.43
1456271254 2785.89 22.43
1456271255 2785.96 22.43
1456271256 2786.14 22.43
1456271257 2786.3 22.43
1456271258 2785.5 22.43
1456271259 2785.5 22.43
1456271260 2786.54 22.43
1456271261 2786.54 22.43
1456271261 2786.14 22.43
1456271262 2785.91 22.43
1456271263 2785.91 22.43
1456271264 2785.91 22.43
1456271265 2785.91 22.43
1456271266 2785.93 22.43
1456271267 2785.64 22.43
1456271268 2785.46 22.43
1456271269 2785.44 22.43
1456271270 2785.39 22.43
1456271271 2785.39 22.43
1456271272 2785.26 22.43
1456271272 2785.25 22.43
1456271273 2785.15 22.43
1456271274 2785.0 22.43
1456271275 2784.95 22.43
1456271276 2784.95 22.43
1456271277 2785.38 22.43
1456271278 2784.98 22.43
1456271279 2785.3 22.43
1456271280 2785.36 22.43
1456271281 2785.74 22.43
1456271281 2785.84 22.43
1456271282 2786.52 22.43
1456271283 2786.08 22.43
1456271284 2786.51 22.43
1456271285 2786.73 22.43
1456271286 2786.74 22.43
1456271287 2786.89 22.43
1456271288 2786.97 22.43
1456271289 2786.98 22.43
1456271290 2786.98 22.43
1456271291 2786.94 22.43
1456271291 2786.95 22.43
1456271292 2786.89 22.43
1456271293 2786.69 22.43
1456271294 2786.62 22.43
1456271295 2786.51 22.43
1456271296 2786.47 22.43
1456271297 2786.6 22.43
1456271298 2786.57 22.43
1456271299 2786.98 22.43
1456271300 2786.6 22.43
1456271300 2786.84 22.43
1456271301 2786.98 22.43
1456271302 2786.95 22.43
1456271303 2786.98 22.43
1456271304 2786.98 22.43
1456271305 2786.98 22.43
1456271306 2786.99 22.43
1456271307 2787.0 22.43
1456271308 2787.02 22.43
1456271309 2787.38 22.43
1456271309 2787.37 22.43
1456271310 2787.49 22.43
1456271311 2787.16 22.43
1456271312 2787.04 22.43
1456271313 2787.05 22.43
1456271314 2787.18 22.43
1456271315 2787.19 22.43
1456271316 2787.5 22.43
1456271317 2787.39 22.43
1456271318 2787.55 22.43
1456271319 2787.31 22.43
1456271319 2787.47 22.43
1456271320 2787.46 22.43
1456271321 2787.23 22.43
1456271322 2787.6 22.43
1456271323 2787.61 22.43
1456271324 2787.6 22.43
1456271325 2787.6 22.43
1456271326 2787.21 22.43
1456271327 2787.33 22.43
1456271327 2787.1 22.43
1456271328 2786.9 22.43
1456271329 2786.77 22.43
1456271330 2786.65 22.43
1456271331 2786.57 22.43
1456271332 2786.55 22.43
1456271333 2786.32 22.43
1456271334 2786.37 22.43
1456271335 2785.77 22.43
1456271336 2785.84 22.43
1456271336 2786.01 22.43
1456271337 2786.12 22.43
1456271338 2786.12 22.43
1456271339 2786.02 22.43
1456271340 2786.1 22.44
1456271341 2786.03 22.44
1456271342 2786.31 22.44
1456271343 2786.38 22.44
1456271344 2786.55 22.44
1456271345 2786.66 22.44
1456271346 2786.86 22.44
1456271346 2786.98 22.44
1456271347 2786.99 22.44
1456271348 2787.38 22.44
1456271349 2787.58 22.44
1456271350 2787.1 22.44
1456271351 2787.49 22.44
1456271352 2786.98 22.43
1456271353 2787.89 22.43
1456271354 2786.97 22.43
1456271355 2787.89 22.43
1456271355 2787.64 22.43
1456271356 2787.28 22.43
1456271357 2787.45 22.43
1456271358 2787.46 22.43
1456271359 2787.45 22.43
1456271360 2787.41 22.43
1456271361 2787.36 22.43
1456271362 2787.33 22.43
1456271363 2787.33 22.43
1456271364 2787.24 22.43
1456271365 2787.24 22.43
1456271365 2787.2 22.43
1456271366 2787.01 22.43
1456271367 2786.95 22.43
1456271368 2786.56 22.43
1456271369 2788.0 22.43
1456271370 2788.0 22.43
1456271371 2788.19 22.43
1456271372 2788.06 22.43
1456271373 2788.06 22.43
1456271374 2788.53 22.43
1456271375 2788.06 22.43
1456271376 2788.53 22.43
1456271376 2788.3 22.43
1456271377 2788.3 22.43
1456271378 2788.38 22.43
1456271379 2788.18 22.43
1456271380 2788.12 22.43
1456271381 2788.08 22.43
1456271382 2788.17 22.43
1456271383 2788.2 22.43
1456271384 2789.19 22.43
1456271385 2789.19 22.43
1456271385 2789.09 22.43
1456271386 2789.01 22.43
1456271387 2789.2 22.43
1456271388 2789.04 22.43
1456271389 2789.0 22.43
1456271390 2789.06 22.43
1456271391 2789.18 22.43
1456271392 2789.1 22.43
1456271393 2789.05 22.43
1456271394 2789.04 22.43
1456271394 2788.92 22.43
1456271395 2789.0 22.43
1456271396 2789.0 22.43
1456271397 2789.01 22.44
1456271398 2788.84 22.44
1456271399 2788.84 22.44
1456271400 2788.76 22.44
1456271401 2788.71 22.43
1456271402 2788.75 22.43
1456271403 2788.58 22.44
1456271404 2789.02 22.44
1456271404 2789.05 22.44
1456271405 2789.12 22.44
1456271406 2789.47 22.44
1456271407 2789.52 22.44
1456271408 2789.68 22.44
1456271409 2789.19 22.44
1456271410 2789.02 22.44
1456271411 2789.02 22.44
1456271412 2788.53 22.44
1456271413 2788.49 22.44
1456271413 2788.32 22.44
1456271414 2788.37 22.44
1456271415 2788.2 22.44
1456271416 2788.17 22.44
1456271417 2788.0 22.44
1456271418 2788.13 22.44
1456271419 2788.0 22.44
1456271420 2788.0 22.44
1456271421 2788.01 22.43
1456271422 2788.0 22.43
1456271422 2788.01 22.43
1456271423 2788.01 22.43
1456271424 2788.0 22.43
1456271425 2787.75 22.43
1456271426 2787.73 22.43
1456271427 2787.37 22.43
1456271428 2787.46 22.43
1456271429 2787.1 22.43
1456271430 2787.1 22.43
1456271430 2787.1 22.42
1456271431 2786.97 22.42
1456271432 2786.62 22.42
1456271433 2786.57 22.42
1456271434 2786.65 22.42
1456271435 2786.8 22.42
1456271436 2786.98 22.42
1456271437 2786.62 22.42
1456271438 2786.96 22.42
1456271439 2787.01 22.42
1456271440 2787.06 22.42
1456271441 2787.08 22.42
1456271441 2787.29 22.42
1456271442 2787.49 22.42
1456271443 2787.59 22.42
1456271444 2787.62 22.42
1456271445 2787.73 22.42
1456271446 2788.0 22.42
1456271447 2788.2 22.42
1456271448 2788.17 22.42
1456271449 2788.38 22.42
1456271450 2788.28 22.42
1456271451 2788.45 22.42
1456271451 2788.29 22.42
1456271452 2788.22 22.42
1456271453 2788.56 22.42
1456271454 2788.56 22.42
1456271455 2788.77 22.42
1456271456 2788.55 22.42
1456271457 2788.4 22.43
1456271458 2788.37 22.43
1456271459 2788.19 22.43
1456271460 2788.17 22.43
1456271460 2788.02 22.43
1456271461 2788.0 22.43
1456271462 2787.76 22.43
1456271463 2787.74 22.43
1456271464 2787.67 22.43
1456271465 2787.52 22.43
1456271466 2787.53 22.43
1456271467 2787.33 22.43
1456271468 2787.32 22.43
1456271469 2787.13 22.43
1456271469 2787.03 22.43
1456271470 2787.21 22.43
1456271471 2787.15 22.43
1456271472 2787.0 22.43
1456271473 2787.0 22.43
1456271474 2787.0 22.43
1456271475 2787.01 22.43
1456271476 2787.06 22.43
1456271477 2787.01 22.43
1456271478 2787.07 22.43
1456271478 2787.0 22.43
1456271479 2787.12 22.43
1456271480 2787.14 22.43
1456271481 2787.03 22.43
1456271482 2787.03 22.43
1456271483 2787.1 22.43
1456271484 2787.15 22.43
1456271485 2787.2 22.43
1456271486 2787.02 22.43
1456271487 2787.42 22.43
1456271487 2787.14 22.43
1456271488 2787.16 22.43
1456271489 2787.52 22.43
1456271490 2787.56 22.43
1456271491 2787.67 22.43
1456271492 2787.8 22.43
1456271493 2787.95 22.43
1456271494 2788.0 22.43
1456271495 2787.16 22.43
1456271496 2787.06 22.43
1456271497 2787.16 22.43
1456271498 2787.03 22.43
1456271499 2787.01 22.43
1456271500 2787.01 22.43
1456271501 2787.16 22.43
1456271501 2787.31 22.43
1456271502 2787.34 22.43
1456271503 2787.14 22.43
1456271504 2787.17 22.43
1456271505 2787.0 22.43
1456271506 2786.44 22.43
1456271507 2786.9 22.43
1456271508 2786.5 22.43
1456271509 2786.58 22.43
1456271510 2786.3 22.43
1456271510 2786.3 22.42
1456271511 2786.42 22.42
1456271512 2786.81 22.43
1456271513 2786.64 22.43
1456271514 2786.94 22.42
1456271515 2786.84 22.42
1456271516 2786.66 22.41
1456271517 2786.61 22.41
1456271518 2786.48 22.41
1456271519 2786.48 22.41
1456271520 2786.5 22.42
1456271520 2786.59 22.42
1456271521 2786.83 22.42
1456271522 2786.98 22.41
1456271523 2786.99 22.41
1456271524 2786.94 22.41
1456271525 2786.9 22.41
1456271526 2786.9 22.41
1456271527 2786.51 22.4
1456271528 2786.47 22.4
1456271529 2786.49 22.4
1456271530 2786.21 22.4
1456271531 2786.18 22.4
1456271532 2786.1 22.4
1456271532 2786.11 22.4
1456271533 2786.03 22.4
1456271534 2786.03 22.4
1456271535 2786.01 22.4
1456271536 2785.98 22.4
1456271537 2785.65 22.4
1456271538 2785.7 22.4
1456271539 2785.65 22.4
1456271540 2785.69 22.4
1456271541 2785.4 22.4
1456271542 2785.26 22.4
1456271543 2785.29 22.4
1456271543 2785.39 22.4
1456271544 2785.45 22.4
1456271545 2786.7 22.4
1456271546 2785.45 22.4
1456271547 2785.72 22.4
1456271548 2785.76 22.4
1456271549 2785.74 22.41
1456271550 2785.85 22.41
1456271551 2786.02 22.41
1456271552 2786.22 22.41
1456271552 2786.34 22.41
1456271553 2786.7 22.41
1456271554 2786.5 22.41
1456271556 2786.51 22.41
1456271557 2786.57 22.41
1456271558 2786.57 22.41
1456271558 2786.61 22.41
1456271559 2786.67 22.41
1456271560 2786.85 22.41
1456271561 2786.91 22.41
1456271562 2786.9 22.41
1456271563 2786.9 22.41
1456271564 2786.83 22.41
1456271565 2786.9 22.41
1456271566 2786.73 22.41
1456271567 2786.93 22.4
1456271567 2786.93 22.4
1456271568 2786.95 22.4
1456271569 2787.18 22.4
1456271570 2787.11 22.4
1456271571 2787.17 22.4
1456271572 2787.07 22.4
1456271573 2786.92 22.4
1456271574 2786.9 22.4
1456271575 2786.88 22.4
1456271576 2786.69 22.4
1456271576 2786.67 22.4
1456271577 2786.67 22.4
1456271578 2786.67 22.4
1456271579 2786.67 22.4
1456271580 2786.52 22.4
1456271581 2786.32 22.39
1456271582 2786.37 22.39
1456271583 2786.19 22.39
1456271584 2786.11 22.39
1456271585 2786.01 22.39
1456271586 2785.9 22.39
1456271586 2785.56 22.39
1456271587 2786.0 22.39
1456271588 2786.08 22.39
1456271589 2786.07 22.39
1456271590 2786.03 22.39
1456271591 2786.1 22.39
1456271592 2786.0 22.39
1456271593 2786.02 22.39
1456271594 2786.0 22.39
1456271595 2786.0 22.39
1456271595 2786.0 22.39
1456271596 2785.81 22.39
1456271597 2785.76 22.39
1456271598 2785.7 22.38
1456271599 2785.7 22.38
1456271600 2785.71 22.4
1456271601 2785.71 22.4
1456271602 2785.71 22.4
1456271603 2785.73 22.38
1456271604 2785.71 22.4
1456271604 2785.61 22.39
1456271605 2785.89 22.4
1456271606 2785.99 22.39
1456271607 2786.09 22.39
1456271608 2786.22 22.38
1456271609 2786.38 22.38
1456271610 2786.27 22.4
1456271611 2786.34 22.4
1456271612 2786.11 22.4
1456271613 2785.94 22.39
1456271613 2785.65 22.39
1456271614 2785.54 22.39
1456271615 2785.48 22.39
1456271616 2785.42 22.39
1456271617 2785.4 22.39
1456271618 2785.37 22.39
1456271619 2785.18 22.39
1456271620 2785.11 22.39
1456271621 2785.11 22.39
1456271622 2785.1 22.39
1456271623 2785.16 22.39
1456271623 2785.16 22.39
1456271624 2785.15 22.39
1456271625 2785.11 22.39
1456271626 2785.01 22.39
1456271627 2785.0 22.39
1456271628 2785.01 22.39
1456271629 2785.01 22.39
1456271630 2785.0 22.39
1456271631 2785.0 22.39
1456271632 2785.0 22.39
1456271632 2785.0 22.39
1456271633 2785.0 22.39
1456271634 2785.0 22.39
1456271635 2785.0 22.39
1456271636 2785.08 22.39
1456271637 2785.0 22.39
1456271638 2785.91 22.39
1456271639 2785.52 22.39
1456271640 2785.57 22.39
1456271641 2785.47 22.4
1456271641 2785.95 22.4
1456271642 2785.59 22.4
1456271643 2785.64 22.4
1456271644 2785.66 22.4
1456271645 2785.99 22.4
1456271646 2785.99 22.4
1456271647 2785.86 22.4
1456271648 2785.89 22.4
1456271649 2785.98 22.4
1456271650 2785.99 22.4
1456271651 2785.81 22.4
1456271651 2785.39 22.4
1456271652 2785.66 22.4
1456271653 2785.55 22.4
1456271654 2785.55 22.4
1456271655 2785.34 22.4
1456271656 2785.53 22.4
1456271657 2785.12 22.4
1456271658 2785.03 22.4
1456271659 2785.11 22.4
1456271659 2785.04 22.41
1456271660 2785.01 22.41
1456271661 2785.01 22.41
1456271662 2785.01 22.41
1456271663 2785.01 22.41
1456271664 2785.0 22.41
1456271665 2785.01 22.41
1456271666 2785.12 22.41
1456271667 2785.11 22.41
1456271668 2785.13 22.41
1456271669 2785.13 22.41
1456271669 2785.04 22.41
1456271670 2785.12 22.41
1456271672 2785.14 22.4
1456271672 2785.61 22.4
1456271673 2785.56 22.41
1456271674 2785.7 22.42
1456271675 2785.79 22.41
1456271676 2785.84 22.42
1456271677 2785.94 22.42
1456271678 2785.95 22.42
1456271679 2785.99 22.42
1456271680 2785.99 22.42
1456271681 2785.99 22.42
1456271682 2786.08 22.42
1456271682 2786.13 22.42
1456271683 2786.14 22.42
1456271684 2786.16 22.42
1456271685 2786.03 22.41
1456271686 2786.06 22.41
1456271687 2786.01 22.41
1456271688 2786.01 22.41
1456271689 2785.9 22.41
1456271690 2785.89 22.41
1456271690 2785.79 22.41
1456271691 2785.76 22.41
1456271692 2785.73 22.41
1456271693 2785.72 22.41
1456271694 2785.62 22.41
1456271695 2785.77 22.41
1456271696 2785.78 22.41
1456271697 2785.82 22.41
1456271698 2785.73 22.41
1456271699 2785.51 22.41
1456271699 2785.51 22.41
1456271700 2785.78 22.41
1456271701 2785.31 22.41
1456271702 2785.28 22.41
1456271703 2785.3 22.41
1456271704 2785.49 22.41
1456271705 2785.19 22.41
1456271706 2785.03 22.41
1456271707 2785.04 22.41
1456271707 2785.3 22.41
1456271708 2785.32 22.41
1456271709 2785.31 22.41
1456271710 2785.49 22.4
1456271711 2785.32 22.4
1456271712 2785.1 22.41
1456271713 2785.0 22.41
1456271714 2785.0 22.42
1456271715 2785.0 22.42
1456271716 2785.07 22.42
1456271716 2785.0 22.42
1456271717 2785.36 22.42
1456271718 2785.42 22.42
1456271719 2785.46 22.42
1456271720 2785.3 22.42
1456271721 2785.3 22.42
1456271722 2785.34 22.42
1456271723 2785.51 22.42
1456271724 2785.74 22.42
1456271725 2785.79 22.42
1456271726 2785.83 22.42
1456271726 2785.79 22.42
1456271727 2785.57 22.42
1456271728 2785.13 22.42
1456271729 2785.3 22.42
1456271730 2785.14 22.42
1456271731 2785.4 22.42
1456271732 2785.4 22.42
1456271733 2785.6 22.42
1456271734 2785.6 22.42
1456271735 2785.53 22.42
1456271736 2785.52 22.42
1456271737 2785.51 22.43
1456271738 2785.16 22.43
1456271738 2785.07 22.43
1456271739 2785.0 22.43
1456271740 2785.0 22.43
1456271741 2785.01 22.43
1456271742 2785.0 22.43
1456271743 2785.38 22.43
1456271744 2785.27 22.43
1456271745 2785.22 22.43
1456271746 2785.0 22.43
1456271747 2785.0 22.43
1456271747 2785.22 22.43
1456271748 2785.04 22.43
1456271749 2785.04 22.43
1456271750 2785.44 22.43
1456271751 2785.07 22.43
1456271752 2785.11 22.43
1456271753 2785.49 22.43
1456271754 2785.21 22.43
1456271755 2785.56 22.43
1456271756 2785.58 22.43
1456271756 2785.21 22.43
1456271757 2785.01 22.43
1456271758 2785.01 22.43
1456271759 2785.0 22.43
1456271760 2785.0 22.43
1456271761 2785.0 22.43
1456271762 2785.22 22.43
1456271763 2784.96 22.43
1456271764 2784.88 22.43
1456271765 2784.85 22.43
1456271766 2784.76 22.43
1456271767 2784.83 22.43
1456271768 2784.83 22.43
1456271769 2785.01 22.43
1456271770 2785.03 22.43
1456271771 2784.98 22.43
1456271771 2784.84 22.43
1456271772 2784.81 22.42
1456271773 2784.72 22.42
1456271774 2784.38 22.42
1456271775 2785.15 22.42
1456271776 2785.2 22.42
1456271777 2785.2 22.42
1456271778 2785.36 22.42
1456271779 2785.35 22.42
1456271779 2784.89 22.42
1456271780 2785.02 22.42
1456271781 2785.0 22.42
1456271782 2785.0 22.42
1456271783 2785.25 22.42
1456271784 2785.43 22.42
1456271785 2785.56 22.42
1456271786 2785.43 22.42
1456271787 2785.11 22.42
1456271788 2785.0 22.42
1456271788 2784.86 22.42
1456271789 2784.83 22.42
1456271790 2784.77 22.42
1456271791 2785.01 22.42
1456271793 2785.0 22.42
1456271794 2785.09 22.42
1456271795 2785.04 22.42
1456271796 2785.0 22.42
1456271796 2784.77 22.42
1456271797 2784.86 22.42
1456271798 2784.63 22.42
1456271799 2784.62 22.42
1456271800 2784.57 22.42
1456271801 2784.57 22.42
1456271802 2784.62 22.42
1456271803 2784.26 22.42
1456271804 2784.45 22.42
1456271804 2784.5 22.42
1456271805 2784.32 22.42
1456271806 2784.52 22.42
1456271807 2784.52 22.42
1456271808 2784.5 22.42
1456271809 2784.02 22.42
1456271810 2784.1 22.42
1456271811 2784.09 22.42
1456271812 2784.28 22.42
1456271813 2784.18 22.42
1456271814 2784.0 22.42
1456271814 2784.07 22.42
1456271815 2784.09 22.42
1456271816 2783.77 22.42
1456271817 2784.08 22.42
1456271818 2784.0 22.42
1456271819 2783.79 22.42
1456271820 2783.51 22.42
1456271821 2783.47 22.42
1456271822 2783.66 22.41
1456271823 2783.7 22.41
1456271823 2783.62 22.41
1456271824 2783.71 22.41
1456271825 2783.71 22.41
1456271826 2783.88 22.41
1456271827 2783.88 22.41
1456271828 2783.9 22.41
1456271829 2783.9 22.41
1456271830 2783.96 22.41
1456271831 2783.97 22.41
1456271832 2784.0 22.41
1456271833 2784.06 22.41
1456271833 2784.08 22.41
1456271834 2784.1 22.41
1456271835 2784.24 22.41
1456271836 2784.1 22.41
1456271837 2784.0 22.41
1456271838 2784.07 22.41
1456271839 2783.84 22.41
1456271840 2783.83 22.41
1456271841 2783.73 22.41
1456271842 2783.81 22.41
1456271843 2783.62 22.41
1456271843 2783.51 22.41
1456271845 2783.34 22.41
1456271845 2783.31 22.41
1456271846 2783.47 22.41
1456271847 2783.33 22.41
1456271848 2783.93 22.41
1456271849 2783.79 22.41
1456271850 2783.99 22.41
1456271851 2783.86 22.41
1456271852 2784.13 22.41
1456271853 2784.2 22.41
1456271854 2784.23 22.41
1456271855 2784.34 22.41
1456271856 2784.49 22.41
1456271857 2784.49 22.41
1456271858 2784.48 22.41
1456271858 2784.48 22.41
1456271859 2784.47 22.41
1456271860 2784.49 22.41
1456271861 2784.52 22.41
1456271862 2784.68 22.41
1456271863 2784.63 22.42
1456271864 2784.77 22.42
1456271865 2784.93 22.42
1456271866 2784.99 22.42
1456271866 2784.98 22.42
1456271867 2784.97 22.41
1456271868 2785.0 22.42
1456271869 2785.22 22.42
1456271870 2785.03 22.41
1456271871 2784.68 22.41
1456271872 2784.63 22.41
1456271873 2784.91 22.41
1456271874 2784.73 22.41
1456271875 2784.84 22.41
1456271875 2785.13 22.41
1456271876 2784.92 22.41
1456271877 2784.86 22.41
1456271878 2784.9 22.41
1456271879 2784.85 22.41
1456271880 2784.86 22.41
1456271881 2784.87 22.41
1456271882 2784.87 22.41
1456271883 2784.72 22.41
1456271884 2784.74 22.41
1456271885 2784.72 22.41
1456271885 2784.61 22.41
1456271886 2784.64 22.41
1456271887 2784.6 22.41
1456271888 2784.72 22.41
1456271889 2784.87 22.41
1456271890 2784.71 22.41
1456271891 2784.76 22.41
1456271892 2784.87 22.41
1456271893 2784.96 22.41
1456271894 2784.98 22.41
1456271894 2784.99 22.41
1456271895 2785.09 22.42
1456271896 2784.95 22.42
1456271897 2784.95 22.42
1456271898 2784.9 22.42
1456271899 2784.81 22.42
1456271900 2784.81 22.42
1456271901 2784.88 22.42
1456271902 2784.35 22.42
1456271903 2784.63 22.42
1456271904 2784.57 22.42
1456271904 2784.25 22.42
1456271905 2784.1 22.42
1456271906 2784.01 22.42
1456271907 2784.0 22.42
1456271908 2783.89 22.42
1456271909 2783.72 22.42
1456271910 2784.0 22.42
1456271911 2783.73 22.42
1456271912 2783.82 22.42
1456271913 2783.76 22.42
1456271914 2783.82 22.42
1456271915 2783.83 22.42
1456271916 2783.84 22.42
1456271917 2783.84 22.42
1456271917 2783.68 22.42
1456271918 2783.68 22.42
1456271919 2783.68 22.42
1456271920 2783.68 22.42
1456271921 2783.78 22.42
1456271922 2783.78 22.42
1456271923 2783.83 22.42
1456271924 2783.79 22.42
1456271925 2783.89 22.42
1456271926 2783.69 22.42
1456271926 2784.3 22.42
1456271927 2783.91 22.42
1456271928 2784.05 22.42
1456271929 2784.05 22.43
1456271930 2784.31 22.43
1456271931 2784.3 22.43
1456271932 2784.38 22.43
1456271933 2784.29 22.43
1456271934 2784.6 22.43
1456271935 2784.62 22.43
1456271935 2784.46 22.43
1456271936 2784.29 22.43
1456271937 2784.3 22.43
1456271938 2784.17 22.43
1456271939 2784.3 22.43
1456271940 2784.17 22.43
1456271941 2784.02 22.43
1456271942 2783.91 22.43
1456271943 2783.99 22.43
1456271944 2783.9 22.43
1456271945 2783.85 22.43
1456271946 2783.69 22.43
1456271947 2783.66 22.43
1456271948 2783.59 22.43
1456271948 2783.42 22.42
1456271949 2783.5 22.42
1456271950 2783.26 22.42
1456271951 2783.36 22.42
1456271952 2783.62 22.42
1456271953 2783.43 22.42
1456271954 2783.28 22.42
1456271955 2783.5 22.42
1456271956 2783.5 22.41
1456271957 2783.45 22.41
1456271958 2783.4 22.41
1456271958 2783.17 22.41
1456271959 2783.04 22.41
1456271960 2783.16 22.41
1456271961 2783.02 22.41
1456271962 2782.97 22.42
1456271963 2782.91 22.42
1456271964 2782.59 22.42
1456271965 2782.59 22.42
1456271966 2782.97 22.42
1456271967 2782.86 22.42
1456271967 2782.67 22.42
1456271968 2782.61 22.42
1456271969 2782.91 22.4
1456271970 2782.77 22.41
1456271971 2782.99 22.41
1456271972 2783.17 22.41
1456271973 2782.76 22.41
1456271974 2783.38 22.41
1456271975 2783.08 22.41
1456271976 2783.05 22.41
1456271976 2783.08 22.41
1456271978 2783.46 22.41
1456271979 2783.45 22.41
1456271979 2783.49 22.41
1456271980 2783.05 22.41
1456271981 2783.38 22.41
1456271982 2782.88 22.41
1456271983 2782.87 22.41
